XCoord,YCoord,FID,CB2010,BOROCODE,BORONAME,CT2010,BCTCB2010,SHAPE_LENG,SHAPE_AREA,GEOID
-73.95453742,40.64730514,13722,2002,3,Brooklyn,079400,30794002002,1317.688367,92831.246498,360470794002002
-73.95734130,40.65088643,13723,2002,3,Brooklyn,079602,30796022002,2253.980936,250640.952651,360470796022002
-73.95858326,40.65855218,13724,2002,3,Brooklyn,079801,30798012002,2626.901493,274000.874862,360470798012002
-73.96122557,40.65963344,13725,2002,3,Brooklyn,079802,30798022002,1258.814489,97129.278889,360470798022002
-73.95517122,40.66019723,13726,2002,3,Brooklyn,080000,30800002002,2378.552421,241771.008445,360470800002002
-73.95482311,40.65659796,13727,2002,3,Brooklyn,080200,30802002002,2181.650056,149793.078041,360470802002002
-73.94405173,40.66088726,13728,2002,3,Brooklyn,080600,30806002002,2078.385835,202478.287849,360470806002002
-73.94635283,40.65853394,13729,2002,3,Brooklyn,081000,30810002002,1869.477961,192037.894422,360470810002002
-73.94171368,40.65389444,13730,2002,3,Brooklyn,081400,30814002002,1640.699045,145758.502387,360470814002002
-73.94438619,40.65202277,13731,2002,3,Brooklyn,081600,30816002002,1898.031609,183138.812998,360470816002002
-73.94721290,40.65138199,13732,2002,3,Brooklyn,081800,30818002002,1201.507345,89354.623224,360470818002002
-73.94843800,40.64481145,13733,2002,3,Brooklyn,082600,30826002002,1066.351115,71030.395648,360470826002002
-73.95074098,40.63916739,13734,2002,3,Brooklyn,082800,30828002002,1544.787497,136882.422777,360470828002002
-73.94508900,40.64068355,13735,2002,3,Brooklyn,083000,30830002002,1243.590267,95031.917299,360470830002002
-73.94214390,40.64017243,13736,2002,3,Brooklyn,083200,30832002002,2250.464617,231142.805983,360470832002002
-73.93932394,40.64034812,13737,2002,3,Brooklyn,083400,30834002002,2228.965739,222019.346537,360470834002002
-73.93715353,40.63812805,13738,2002,3,Brooklyn,083600,30836002002,2249.803684,230844.401037,360470836002002
-73.93549869,40.64058766,13739,2002,3,Brooklyn,083800,30838002002,2251.776450,231041.906717,360470838002002
-73.93165427,40.64082258,13740,2002,3,Brooklyn,084000,30840002002,2249.236219,231049.566348,360470840002002
-73.92775810,40.64106383,13741,2002,3,Brooklyn,084600,30846002002,2229.174519,221986.872954,360470846002002
-73.92822923,40.64547601,13742,2002,3,Brooklyn,084800,30848002002,1900.262223,179522.633368,360470848002002
-73.93974745,40.64430852,13743,2002,3,Brooklyn,085400,30854002002,1238.664975,93441.339916,360470854002002
-73.94492885,40.64813012,13744,2002,3,Brooklyn,085600,30856002002,2080.289504,203004.569794,360470856002002
-73.94132966,40.65031953,13745,2002,3,Brooklyn,085800,30858002002,1818.912030,169051.866414,360470858002002
-73.93354156,40.64935641,13746,2002,3,Brooklyn,086000,30860002002,1345.310322,108511.651359,360470860002002
-73.92960089,40.64918460,13747,2002,3,Brooklyn,086200,30862002002,1969.676681,197409.451477,360470862002002
-73.92260658,40.65380445,13748,2002,3,Brooklyn,086400,30864002002,1215.451511,58988.481098,360470864002002
-73.92616806,40.65325378,13749,2002,3,Brooklyn,086600,30866002002,1729.923114,157347.086297,360470866002002
-73.93018290,40.65460791,13750,2002,3,Brooklyn,086800,30868002002,1681.838028,157166.667843,360470868002002
-73.93389039,40.65259703,13751,2002,3,Brooklyn,087000,30870002002,2009.735650,198457.424059,360470870002002
-73.93790600,40.65413085,13752,2002,3,Brooklyn,087200,30872002002,1639.782169,145642.155598,360470872002002
-73.93824981,40.65823966,13753,2002,3,Brooklyn,087401,30874012002,2049.785741,206364.765004,360470874012002
-73.93650347,40.65912763,13754,2002,3,Brooklyn,087600,30876002002,2217.598809,227049.192893,360470876002002
-73.92558788,40.66179410,13755,2002,3,Brooklyn,088400,30884002002,2080.340633,203057.709594,360470884002002
-73.91940814,40.65735740,13756,2002,3,Brooklyn,088600,30886002002,2071.144655,200347.550862,360470886002002
-73.91642757,40.65354947,13757,2002,3,Brooklyn,088800,30888002002,1962.545124,183082.029905,360470888002002
-73.91802762,40.66200682,13758,2002,3,Brooklyn,089400,30894002002,1677.995683,153114.969447,360470894002002
-73.91175327,40.65648233,13759,2002,3,Brooklyn,089600,30896002002,1766.436924,161666.752561,360470896002002
-73.91386942,40.66102744,13760,2002,3,Brooklyn,089800,30898002002,1662.420914,148616.597348,360470898002002
-73.91787968,40.66521815,13761,2002,3,Brooklyn,090000,30900002002,1661.013796,148431.346623,360470900002002
-73.90918096,40.66926873,13762,2002,3,Brooklyn,090600,30906002002,1459.107687,122037.508258,360470906002002
-73.90357673,40.67009924,13763,2002,3,Brooklyn,090800,30908002002,1468.076178,124111.140614,360470908002002
-73.90972444,40.66004710,13764,2002,3,Brooklyn,091600,30916002002,1660.635500,148247.500968,360470916002002
-73.90355172,40.66255735,13765,2002,3,Brooklyn,091800,30918002002,1659.916565,148576.305822,360470918002002
-73.90476305,40.65756233,13766,2002,3,Brooklyn,092000,30920002002,2214.810258,314842.167020,360470920002002
-73.90895893,40.65337082,13767,2002,3,Brooklyn,092200,30922002002,2091.240309,205084.125243,360470922002002
-73.91223624,40.66605589,13768,2002,3,Brooklyn,092400,30924002002,1681.582551,154213.790559,360470924002002
-73.90978852,40.65253059,13769,2002,3,Brooklyn,092800,30928002002,2002.047256,219547.410689,360470928002002
-73.91440144,40.64955075,13770,2002,3,Brooklyn,093000,30930002002,1877.121503,176043.555401,360470930002002
-73.91808534,40.64717283,13771,2002,3,Brooklyn,093400,30934002002,1877.102435,176518.027366,360470934002002
-73.92221695,40.64773532,13772,2002,3,Brooklyn,093600,30936002002,2400.126914,353712.233862,360470936002002
-73.92408634,40.64988195,13773,2002,3,Brooklyn,093800,30938002002,1558.326675,77465.486213,360470938002002
-73.92341668,40.63660360,13774,2002,3,Brooklyn,094401,30944012002,2156.112235,213065.663075,360470944012002
-73.92434962,40.64561763,13775,2002,3,Brooklyn,094600,30946002002,1864.321333,162859.340155,360470946002002
-73.91867997,40.63866956,13776,2002,3,Brooklyn,095000,30950002002,1793.773708,142216.153917,360470950002002
-73.91474920,40.63857795,13777,2002,3,Brooklyn,095400,30954002002,2115.457950,207350.288138,360470954002002
-73.90833441,40.63729283,13778,2002,3,Brooklyn,095600,30956002002,2119.057321,213069.913304,360470956002002
-73.91140919,40.64094403,13779,2002,3,Brooklyn,095800,30958002002,1751.611706,92811.769693,360470958002002
-73.90565999,40.64099382,13780,2002,3,Brooklyn,096400,30964002002,1582.637472,148794.458898,360470964002002
-73.90178284,40.64152756,13781,2002,3,Brooklyn,096600,30966002002,2100.024967,205299.985776,360470966002002
-73.90563025,40.64387820,13782,2002,3,Brooklyn,096800,30968002002,1496.336848,126983.670412,360470968002002
-73.90945259,40.64731326,13783,2002,3,Brooklyn,097000,30970002002,2082.290531,203150.103955,360470970002002
-73.89879474,40.64614372,13784,2002,3,Brooklyn,097400,30974002002,1928.046757,182853.005867,360470974002002
-73.89528161,40.65201046,13785,2002,3,Brooklyn,098200,30982002002,3325.389209,397940.336415,360470982002002
-73.89378480,40.64386952,13786,2002,3,Brooklyn,098600,30986002002,2099.328269,210453.459894,360470986002002
-73.89667039,40.64200603,13787,2002,3,Brooklyn,098800,30988002002,2100.800113,210858.995012,360470988002002
-73.90687011,40.63260551,13788,2002,3,Brooklyn,099600,30996002002,2081.086204,203139.838688,360470996002002
-73.90488453,40.62896691,13789,2002,3,Brooklyn,099800,30998002002,1486.900917,127647.833802,360470998002002
-73.90032400,40.63122261,13790,2002,3,Brooklyn,100600,31006002002,2080.068786,202997.449330,360471006002002
-73.89562005,40.63355096,13791,2002,3,Brooklyn,100800,31008002002,1243.634139,89846.154202,360471008002002
-73.89303432,40.63874078,13792,2002,3,Brooklyn,101200,31012002002,2099.508345,210581.223170,360471012002002
-73.89014939,40.64060532,13793,2002,3,Brooklyn,101400,31014002002,2097.104831,210433.246106,360471014002002
-73.89115646,40.63211135,13794,2002,3,Brooklyn,102800,31028002002,1447.303081,95554.885405,360471028002002
-73.88184978,40.65167091,13795,2002,3,Brooklyn,105801,31058012002,1425.600770,119291.529793,360471058012002
-73.88833776,40.65184687,13796,2002,3,Brooklyn,105804,31058042002,565.906795,5961.484279,360471058042002
-73.86920973,40.66090730,13797,2002,3,Brooklyn,107800,31078002002,1667.079421,144348.319578,360471078002002
-73.90720044,40.65388984,13798,2002,3,Brooklyn,109800,31098002002,1715.938732,151622.974941,360471098002002
-73.89155596,40.65908206,13799,2002,3,Brooklyn,110400,31104002002,1666.259764,147734.218099,360471104002002
-73.87330759,40.66498057,13800,2002,3,Brooklyn,111600,31116002002,1862.122459,174848.413594,360471116002002
-73.87560140,40.66806499,13801,2002,3,Brooklyn,111800,31118002002,2079.066080,201708.284960,360471118002002
-73.87972629,40.66636116,13802,2002,3,Brooklyn,112000,31120002002,2157.785490,211282.047477,360471120002002
-73.88945480,40.66366197,13803,2002,3,Brooklyn,112200,31122002002,802.911752,34467.177461,360471122002002
-73.88824307,40.66642916,13804,2002,3,Brooklyn,112400,31124002002,1647.824569,145052.970510,360471124002002
-73.89335266,40.66407031,13805,2002,3,Brooklyn,112600,31126002002,1696.033891,158997.486644,360471126002002
-73.89802591,40.66337608,13806,2002,3,Brooklyn,113000,31130002002,1655.468930,147834.825462,360471130002002
-73.89904789,40.66004751,13807,2002,3,Brooklyn,113200,31132002002,1607.656204,131622.773391,360471132002002
-73.89645188,40.68020936,13808,2002,3,Brooklyn,114201,31142012002,932.699078,49952.562215,360471142012002
-73.89261103,40.68092100,13809,2002,3,Brooklyn,114202,31142022002,1699.921494,163503.528351,360471142022002
-73.89584477,40.67385621,13810,2002,3,Brooklyn,114400,31144002002,1501.363147,132900.983969,360471144002002
-73.89425088,40.67953571,13811,2002,3,Brooklyn,114600,31146002002,639.847937,13608.069145,360471146002002
-73.88612391,40.67268882,13812,2002,3,Brooklyn,115000,31150002002,1441.691461,117829.855478,360471150002002
-73.89093047,40.67329161,13813,2002,3,Brooklyn,115200,31152002002,1451.194981,120003.931940,360471152002002
-73.89697373,40.66672688,13814,2002,3,Brooklyn,115600,31156002002,1664.464476,149101.993465,360471156002002
-73.89265784,40.66896231,13815,2002,3,Brooklyn,115800,31158002002,1659.256437,147815.434159,360471158002002
-73.88992211,40.66936706,13816,2002,3,Brooklyn,116000,31160002002,1639.462601,142288.860711,360471160002002
-73.88544438,40.67003237,13817,2002,3,Brooklyn,116200,31162002002,1642.204704,142919.067736,360471162002002
-73.88131651,40.67064595,13818,2002,3,Brooklyn,116400,31164002002,1623.560038,137721.400357,360471164002002
-73.88230742,40.67457009,13819,2002,3,Brooklyn,116600,31166002002,1438.337059,117050.137659,360471166002002
-73.88399135,40.67915840,13820,2002,3,Brooklyn,116800,31168002002,1913.268652,179541.560594,360471168002002
-73.88627059,40.67671609,13821,2002,3,Brooklyn,117000,31170002002,1611.186751,130190.951718,360471170002002
-73.88703847,40.67985979,13822,2002,3,Brooklyn,117201,31172012002,1432.964650,116984.440511,360471172012002
-73.88374425,40.68198467,13823,2002,3,Brooklyn,117202,31172022002,1956.972812,190381.750221,360471172022002
-73.88073705,40.68131261,13824,2002,3,Brooklyn,117400,31174002002,677.855845,19757.265050,360471174002002
-73.87749067,40.68319632,13825,2002,3,Brooklyn,117601,31176012002,2186.735304,265745.771002,360471176012002
-73.87388382,40.68415794,13826,2002,3,Brooklyn,117602,31176022002,1895.234664,179720.011440,360471176022002
-73.87147321,40.68718024,13827,2002,3,Brooklyn,118201,31182012002,806.455036,36761.792116,360471182012002
-73.86874032,40.68736438,13828,2002,3,Brooklyn,118202,31182022002,1616.067982,155265.787871,360471182022002
-73.86966258,40.68330819,13829,2002,3,Brooklyn,118400,31184002002,1951.007166,170595.519426,360471184002002
-73.87053448,40.68149842,13830,2002,3,Brooklyn,118600,31186002002,1704.750477,173007.445966,360471186002002
-73.86639251,40.67816734,13831,2002,3,Brooklyn,118800,31188002002,1442.440473,120064.559094,360471188002002
-73.86990366,40.67865826,13832,2002,3,Brooklyn,119000,31190002002,1536.550532,126317.998475,360471190002002
-73.87773625,40.67523020,13833,2002,3,Brooklyn,119200,31192002002,1461.296069,122356.629687,360471192002002
-73.87710675,40.67269944,13834,2002,3,Brooklyn,119400,31194002002,1452.302605,121316.001138,360471194002002
-73.87245117,40.67599250,13835,2002,3,Brooklyn,119600,31196002002,1367.561817,100442.115422,360471196002002
-73.89464856,40.67677188,13836,2002,3,Brooklyn,119800,31198002002,1711.741523,155580.603241,360471198002002
-73.86454447,40.67449195,13837,2002,3,Brooklyn,120000,31200002002,1423.999907,123717.694710,360471200002002
-73.86607800,40.67692119,13838,2002,3,Brooklyn,120200,31202002002,1424.914706,120473.754012,360471202002002
-73.86841173,40.67091252,13839,2002,3,Brooklyn,120800,31208002002,1660.797860,148367.772017,360471208002002
-73.86323765,40.66531411,13840,2002,3,Brooklyn,122000,31220002002,1632.808284,143108.040735,360471220002002
-73.95776304,40.69552883,13841,2002,3,Brooklyn,123700,31237002002,2135.528041,207319.851566,360471237002002
-73.97929243,40.65384886,13842,2002,3,Brooklyn,150200,31502002002,1079.699295,70833.224261,360471502002002
-73.96864989,40.64065212,13843,2002,3,Brooklyn,152200,31522002002,2312.234172,249017.018574,360471522002002
-73.99456411,40.69898725,13844,2003,3,Brooklyn,000100,30001002003,1007.452811,63434.784732,360470001002003
-73.99129286,40.68972844,13845,2003,3,Brooklyn,000900,30009002003,1601.182738,140856.794143,360470009002003
-73.98739774,40.69900991,13846,2003,3,Brooklyn,001300,30013002003,896.617630,47456.883418,360470013002003
-73.98053938,40.69599855,13847,2003,3,Brooklyn,001500,30015002003,724.325931,12842.295545,360470015002003
-74.01670790,40.64576851,13848,2003,3,Brooklyn,002000,30020002003,620.224097,14001.023239,360470020002003
-73.98706280,40.70411328,13849,2003,3,Brooklyn,002100,30021002003,1005.782639,63119.629730,360470021002003
-73.97764676,40.69521849,13850,2003,3,Brooklyn,002901,30029012003,1933.600252,183611.789292,360470029012003
-73.97985307,40.68916727,13851,2003,3,Brooklyn,003300,30033002003,1610.848740,132940.742842,360470033002003
-74.03201063,40.63643184,13852,2003,3,Brooklyn,003400,30034002003,901.230934,49499.762349,360470034002003
-74.03284613,40.62989268,13853,2003,3,Brooklyn,004400,30044002003,2112.246015,215564.906522,360470044002003
-73.99653093,40.68794957,13854,2003,3,Brooklyn,004500,30045002003,1484.025057,104114.192084,360470045002003
-74.03580371,40.62266821,13855,2003,3,Brooklyn,005000,30050002003,2079.327668,202700.159740,360470050002003
-74.00425655,40.68436698,13856,2003,3,Brooklyn,005100,30051002003,1800.617905,166511.477970,360470051002003
-74.03823611,40.61858986,13857,2003,3,Brooklyn,005202,30052022003,1916.868713,181296.163748,360470052022003
-74.01385386,40.67748718,13858,2003,3,Brooklyn,005300,30053002003,1431.588624,118588.815790,360470053002003
-74.03634412,40.61787599,13859,2003,3,Brooklyn,005400,30054002003,271.360387,3113.282914,360470054002003
-74.03387307,40.61517378,13860,2003,3,Brooklyn,005601,30056012003,1257.425364,99109.123916,360470056012003
-74.03450771,40.61862110,13861,2003,3,Brooklyn,005800,30058002003,2083.351469,204371.050213,360470058002003
-74.00654275,40.68196022,13862,2003,3,Brooklyn,005900,30059002003,1456.280442,86080.777126,360470059002003
-74.02969171,40.62016414,13863,2003,3,Brooklyn,006000,30060002003,745.624105,25699.569870,360470060002003
-74.00195501,40.68068307,13864,2003,3,Brooklyn,006300,30063002003,1437.573473,119415.039988,360470063002003
-74.02692399,40.63739182,13865,2003,3,Brooklyn,007000,30070002003,2012.769855,174706.536582,360470070002003
-73.98690133,40.68151748,13866,2003,3,Brooklyn,007100,30071002003,2640.593989,226211.473287,360470071002003
-73.99433001,40.68300888,13867,2003,3,Brooklyn,007500,30075002003,1842.100591,171537.846226,360470075002003
-73.99256540,40.67771448,13868,2003,3,Brooklyn,007700,30077002003,1762.648958,161447.786130,360470077002003
-74.00738132,40.65291401,13869,2003,3,Brooklyn,008400,30084002003,1827.648173,170109.302876,360470084002003
-74.00609465,40.67599394,13870,2003,3,Brooklyn,008500,30085002003,1504.111792,125463.312079,360470085002003
-73.99707560,40.64578075,13871,2003,3,Brooklyn,009000,30090002003,2080.595198,202942.485816,360470090002003
-74.00330657,40.65683385,13872,2003,3,Brooklyn,010100,30101002003,1824.493923,169572.798453,360470101002003
-73.99512274,40.64457351,13873,2003,3,Brooklyn,011000,30110002003,1816.999649,158780.119078,360470110002003
-73.99915780,40.63793025,13874,2003,3,Brooklyn,011400,30114002003,1137.168583,79685.135039,360470114002003
-73.98714647,40.68021385,13875,2003,3,Brooklyn,011900,30119002003,1018.991532,63719.191761,360470119002003
-73.99011866,40.67061553,13876,2003,3,Brooklyn,012100,30121002003,2030.816791,195746.076024,360470121002003
-74.01923620,40.63461535,13877,2003,3,Brooklyn,012600,30126002003,2116.929746,191975.994016,360470126002003
